Friendly,F,04/04/1896,Scotland,England,2,1
Friendly,F,20/02/1897,England,Ireland,6,0
Friendly,F,06/03/1897,Ireland,Wales,4,3
Friendly,F,20/03/1897,Wales,Scotland,2,2
Friendly,F,27/03/1897,Scotland,Ireland,5,1
Friendly,F,29/03/1897,England,Wales,4,0
Friendly,F,03/04/1897,England,Scotland,1,2
Friendly,F,19/02/1898,Wales,Ireland,0,1
Friendly,F,05/03/1898,Ireland,England,2,3
Friendly,F,19/03/1898,Scotland,Wales,5,2
Friendly,F,26/03/1898,Ireland,Scotland,0,3
Friendly,F,28/03/1898,Wales,England,0,3
Friendly,F,02/04/1898,Scotland,England,1,3
Friendly,F,18/02/1899,England,Ireland,13,2
Friendly,F,04/03/1899,Ireland,Wales,1,0
Friendly,F,18/03/1899,Wales,Scotland,0,6
Friendly,F,20/03/1899,England,Wales,4,0
Friendly,F,25/03/1899,Scotland,Ireland,9,1
Friendly,F,08/04/1899,England,Scotland,2,1
Friendly,F,03/02/1900,Scotland,Wales,5,2
Friendly,F,24/02/1900,Wales,Ireland,2,0
Friendly,F,03/03/1900,Ireland,Scotland,0,3
Friendly,F,17/03/1900,Ireland,England,0,2
Friendly,F,26/03/1900,Wales,England,1,1
Friendly,F,07/04/1900,Scotland,England,4,1
Friendly,F,23/02/1901,Scotland,Ireland,11,0
Friendly,F,02/03/1901,Wales,Scotland,1,1
Friendly,F,09/03/1901,England,Ireland,3,0
Friendly,F,18/03/1901,England,Wales,6,0
Friendly,F,23/03/1901,Ireland,Wales,0,1
Friendly,F,30/03/1901,England,Scotland,2,2
Friendly,F,16/05/1901,Uruguay,Argentina,2,3
Friendly,F,22/02/1902,Wales,Ireland,0,3
Friendly,F,01/03/1902,Ireland,Scotland,1,3
Friendly,F,03/03/1902,Wales,England,0,0
Friendly,F,15/03/1902,Scotland,Wales,5,1
Friendly,F,22/03/1902,Ireland,England,0,1
Friendly,F,03/05/1902,England,Scotland,2,2
Friendly,F,20/07/1902,Uruguay,Argentina,0,6
Friendly,F,12/10/1902,Austria,Hungary,5,0
Friendly,F,14/02/1903,England,Ireland,4,0
Friendly,F,02/03/1903,England,Wales,2,1
Friendly,F,09/03/1903,Wales,Scotland,0,1
Friendly,F,21/03/1903,Scotland,Ireland,0,2
Friendly,F,28/03/1903,Ireland,Wales,2,0
Friendly,F,04/04/1903,England,Scotland,1,2
Friendly,F,05/04/1903,Hungary,Bohemia,2,1
Friendly,F,10/06/1903,Hungary,Austria,3,2
Friendly,F,13/09/1903,Argentina,Uruguay,2,3
Friendly,F,11/10/1903,Austria,Hungary,4,2
Friendly,F,29/02/1904,Wales,England,2,2
Friendly,F,12/03/1904,Scotland,Wales,1,1
Friendly,F,12/03/1904,Ireland,England,1,3
Friendly,F,21/03/1904,Wales,Ireland,0,1
Friendly,F,26/03/1904,Ireland,Scotland,1,1
Friendly,F,09/04/1904,Scotland,England,0,1
Friendly,F,01/05/1904,Belgium,France,3,3
Friendly,F,02/06/1904,Hungary,Austria,3,0
Friendly,F,09/11/1904,Austria,Hungary,5,4
Friendly,F,12/02/1905,France,Switzerland,1,0
Friendly,F,25/02/1905,England,Ireland,1,1
Friendly,F,06/03/1905,Wales,Scotland,3,1
Friendly,F,18/03/1905,Scotland,Ireland,4,0
Friendly,F,27/03/1905,England,Wales,3,1
Friendly,F,01/04/1905,England,Scotland,1,0
Friendly,F,08/04/1905,Ireland,Wales,2,2
Friendly,F,09/04/1905,Hungary,Austria,0,0
Friendly,F,30/04/1905,Belgium,Netherlands,1,4
Friendly,F,07/05/1905,Belgium,France,7,0
Friendly,F,14/05/1905,Netherlands,Belgium,4,0
Friendly,F,15/08/1905,Argentina,Uruguay,0,0
Friendly,F,17/02/1906,Ireland,England,0,5
Friendly,F,03/03/1906,Scotland,Wales,0,2
Friendly,F,17/03/1906,Ireland,Scotland,0,1
Friendly,F,19/03/1906,Wales,England,0,1
Friendly,F,01/04/1906,Hungary,Bohemia,1,1
Friendly,F,02/04/1906,Wales,Ireland,4,4
Friendly,F,07/04/1906,Scotland,England,2,1
Friendly,F,22/04/1906,France,Belgium,0,5
Friendly,F,29/04/1906,Belgium,Netherlands,5,0
Friendly,F,13/05/1906,Netherlands,Belgium,2,3
Friendly,F,09/07/1906,Argentina,South Africa,0,1
Friendly,F,15/08/1906,Argentina,Uruguay,2,0
Friendly,F,07/10/1906,Bohemia,Hungary,4,4
Friendly,F,21/10/1906,Uruguay,Argentina,1,2
Friendly,F,04/11/1906,Hungary,Austria,3,1
Friendly,F,16/02/1907,England,Ireland,1,0
Friendly,F,23/02/1907,Ireland,Wales,2,3
Friendly,F,04/03/1907,Wales,Scotland,1,0
Friendly,F,16/03/1907,Scotland,Ireland,3,0
Friendly,F,18/03/1907,England,Wales,1,1
Friendly,F,06/04/1907,England,Scotland,1,1
Friendly,F,07/04/1907,Hungary,Bohemia,5,2
Friendly,F,14/04/1907,Belgium,Netherlands,1,3
Friendly,F,21/04/1907,Belgium,France,1,2
Friendly,F,05/05/1907,Austria,Hungary,3,1
Friendly,F,09/05/1907,Netherlands,Belgium,1,2
Friendly,F,15/08/1907,Uruguay,Argentina,1,2
Friendly,F,06/10/1907,Argentina,Uruguay,2,1
Friendly,F,06/10/1907,Bohemia,Hungary,5,3
Friendly,F,03/11/1907,Hungary,Austria,4,1
Friendly,F,15/02/1908,Ireland,England,1,3
Friendly,F,07/03/1908,Scotland,Wales,2,1
Friendly,F,08/03/1908,Switzerland,France,1,2
Friendly,F,14/03/1908,Ireland,Scotland,0,5
Friendly,F,16/03/1908,Wales,England,1,7
Friendly,F,29/03/1908,Belgium,Netherlands,1,4
Friendly,F,04/04/1908,Scotland,England,1,1
Friendly,F,05/04/1908,Hungary,Bohemia,5,2
Friendly,F,05/04/1908,Switzerland,Germany,5,3
Friendly,F,11/04/1908,Wales,Ireland,0,1
Friendly,F,12/04/1908,France,Belgium,1,2
Friendly,F,26/04/1908,Netherlands,Belgium,3,1
Friendly,F,03/05/1908,Austria,Hungary,4,0
Friendly,F,10/05/1908,Netherlands,France,4,1
Friendly,F,06/06/1908,Austria,England,1,6
Friendly,F,07/06/1908,Austria,Germany,3,2
Friendly,F,08/06/1908,Austria,England,1,11
Friendly,F,10/06/1908,Hungary,England,0,7
Friendly,F,13/06/1908,Bohemia,England,0,4
Friendly,F,12/07/1908,Sweden,Norway,11,3
Friendly,F,15/08/1908,Uruguay,Argentina,2,2
Friendly,F,13/09/1908,Argentina,Uruguay,2,1
Friendly,F,04/10/1908,Argentina,Uruguay,0,1
Friendly,F,20/10/1908,Great Britain,Sweden,12,1
Friendly,F,22/10/1908,Denmark,France,17,1
Friendly,F,22/10/1908,Great Britain,Netherlands,4,0
Friendly,F,23/10/1908,Netherlands,Sweden,2,0
Friendly,F,24/10/1908,Great Britain,Denmark,2,0
Friendly,F,25/10/1908,Netherlands,Sweden,5,3
Friendly,F,26/10/1908,Belgium,Sweden,2,1
Friendly,F,01/11/1908,Hungary,Austria,5,3
Friendly,F,13/02/1909,England,Ireland,4,0
Friendly,F,01/03/1909,Wales,Scotland,3,2
Friendly,F,15/03/1909,Scotland,Ireland,5,0
Friendly,F,15/03/1909,England,Wales,2,0
Friendly,F,20/03/1909,Ireland,Wales,2,3
Friendly,F,21/03/1909,Belgium,Netherlands,1,4
Friendly,F,03/04/1909,England,Scotland,2,0
Friendly,F,04/04/1909,Germany,Switzerland,1,0
Friendly,F,04/04/1909,Hungary,Germany,3,3
Friendly,F,25/04/1909,Netherlands,Belgium,4,1
Friendly,F,02/05/1909,Austria,Hungary,3,4
Friendly,F,09/05/1909,Belgium,France,5,2
Friendly,F,29/05/1909,Hungary,England,2,4
Friendly,F,30/05/1909,Hungary,Austria,1,1
Friendly,F,31/05/1909,Hungary,England,2,8
Friendly,F,01/06/1909,Austria,England,1,8
Friendly,F,15/08/1909,Argentina,Uruguay,2,1
Friendly,F,19/09/1909,Uruguay,Argentina,2,2
Friendly,F,10/10/1909,Argentina,Uruguay,3,1
Friendly,F,09/11/1909,Hungary,Austria,2,2
Friendly,F,12/02/1910,Ireland,England,1,1
Friendly,F,05/03/1910,Scotland,Wales,1,0
Friendly,F,13/03/1910,Belgium,Netherlands,3,2
Friendly,F,14/03/1910,Wales,England,0,1
Friendly,F,19/03/1910,Ireland,Scotland,1,0
Friendly,F,02/04/1910,Scotland,England,2,0
Friendly,F,03/04/1910,Switzerland,Germany,2,3
Friendly,F,03/04/1910,France,Belgium,0,4
Friendly,F,10/04/1910,Netherlands,Belgium,7,0
Friendly,F,11/04/1910,Wales,Ireland,4,1
Friendly,F,24/04/1910,Netherlands,Germany,4,2
Friendly,F,01/05/1910,Austria,Hungary,2,1
Friendly,F,15/05/1910,Italy,France,6,2
Friendly,F,16/05/1910,Germany,Belgium,0,3
Friendly,F,26/05/1910,Hungary,Italy,6,1
Friendly,F,27/05/1910,Argentina,Chile,3,1
SouthAmerica,T,29/05/1910,Uruguay,Chile,3,0
SouthAmerica,T,05/06/1910,Argentina,Chile,5,1
SouthAmerica,T,12/06/1910,Argentina,Uruguay,4,1
Friendly,F,15/08/1910,Uruguay,Argentina,3,1
Friendly,F,11/09/1910,Norway,Sweden,0,4
Friendly,F,11/09/1910,Chile,Argentina,0,3
Friendly,F,16/10/1910,Germany,Netherlands,1,2
Friendly,F,06/11/1910,Hungary,Austria,3,0
Friendly,F,13/11/1910,Argentina,Uruguay,1,1
Friendly,F,27/11/1910,Argentina,Uruguay,2,6
Friendly,F,01/01/1911,France,Hungary,0,3
Friendly,F,06/01/1911,Italy,Hungary,0,1
Friendly,F,08/01/1911,Switzerland,Hungary,2,0
Friendly,F,28/01/1911,Ireland,Wales,1,2
Friendly,F,11/02/1911,England,Ireland,2,1
Friendly,F,06/03/1911,Wales,Scotland,2,2
Friendly,F,13/03/1911,England,Wales,3,0
Friendly,F,18/03/1911,Scotland,Ireland,2,0
Friendly,F,19/03/1911,Belgium,Netherlands,1,5
Friendly,F,26/03/1911,Germany,Switzerland,6,2
Friendly,F,01/04/1911,England,Scotland,1,1
Friendly,F,02/04/1911,Netherlands,Belgium,3,1
Friendly,F,09/04/1911,France,Italy,2,2
Friendly,F,23/04/1911,Belgium,Germany,2,1
Friendly,F,23/04/1911,Switzerland,France,5,2
Friendly,F,30/04/1911,Uruguay,Argentina,1,2
Friendly,F,30/04/1911,Belgium,France,7,1
Friendly,F,07/05/1911,Austria,Hungary,3,1
Friendly,F,07/05/1911,Italy,Switzerland,2,2
Friendly,F,21/05/1911,Switzerland,Italy,3,0
Friendly,F,18/06/1911,Sweden,Germany,2,4
Friendly,F,15/08/1911,Argentina,Uruguay,0,2
Friendly,F,22/08/1911,Russia,England,0,11
Friendly,F,17/09/1911,Uruguay,Argentina,2,3
Friendly,F,17/09/1911,Sweden,Norway,4,1
Friendly,F,08/10/1911,Uruguay,Argentina,1,1
Friendly,F,09/10/1911,Germany,Austria,1,2
Friendly,F,22/10/1911,Argentina,Uruguay,2,0
Friendly,F,22/10/1911,Finland,Sweden,2,5
Friendly,F,29/10/1911,Germany,Sweden,1,3
Friendly,F,29/10/1911,Hungary,Switzerland,9,0
Friendly,F,29/10/1911,Uruguay,Argentina,3,0
Friendly,F,29/10/1911,Luxembourg,France,1,4
Friendly,F,05/11/1911,Hungary,Austria,2,0
Friendly,F,17/12/1911,Germany,Hungary,1,4
Friendly,F,28/01/1912,France,Belgium,1,1
Friendly,F,10/02/1912,Ireland,England,1,6
Friendly,F,18/02/1912,France,Switzerland,4,1
Friendly,F,20/02/1912,Belgium,Switzerland,9,2
Friendly,F,25/02/1912,Argentina,Uruguay,2,0
Friendly,F,02/03/1912,Scotland,Wales,1,0
Friendly,F,10/03/1912,Belgium,Netherlands,1,2
Friendly,F,11/03/1912,Wales,England,0,2
Friendly,F,16/03/1912,Ireland,Scotland,1,4
Friendly,F,17/03/1912,Italy,France,3,4
Friendly,F,23/03/1912,Scotland,England,1,1
Friendly,F,24/03/1912,Netherlands,Germany,5,5
Friendly,F,13/04/1912,Wales,Ireland,2,3
Friendly,F,14/04/1912,Hungary,Germany,4,4
Friendly,F,28/04/1912,Netherlands,Belgium,4,3
Friendly,F,05/05/1912,Switzerland,Germany,1,2
Friendly,F,05/05/1912,Austria,Hungary,1,1
Friendly,F,16/06/1912,Norway,Sweden,1,2
Friendly,F,20/06/1912,Sweden,Hungary,2,2
Friendly,F,23/06/1912,Norway,Hungary,0,6
Friendly,F,27/06/1912,Sweden,Finland,7,1
Friendly,F,29/06/1912,Austria,Germany,5,1
Friendly,F,29/06/1912,Finland,Italy,3,2
Friendly,F,29/06/1912,Sweden,Netherlands,3,4
Friendly,F,30/06/1912,Denmark,Norway,7,0
Friendly,F,30/06/1912,Finland,Russia,2,1
